943 , 1203 , 1008 , 1205 , 1007 , 1227 , 942 , 1225
63 , 282 , 479 , 282 , 479 , 308 , 63 , 308
703 , 1444 , 831 , 1444 , 831 , 1467 , 703 , 1467
703 , 1125 , 831 , 1124 , 831 , 1146 , 703 , 1147
895 , 486 , 1008 , 490 , 1007 , 515 , 894 , 511
956 , 1561 , 1007 , 1553 , 1010 , 1576 , 959 , 1583
0 , 178 , 32 , 180 , 31 , 207 , 0 , 206
79 , 780 , 239 , 779 , 239 , 805 , 79 , 806
79 , 700 , 239 , 701 , 239 , 724 , 79 , 724
79 , 515 , 271 , 514 , 271 , 541 , 79 , 542
0 , 4 , 255 , 2 , 255 , 30 , 0 , 31
79 , 178 , 335 , 179 , 335 , 206 , 79 , 206
687 , 515 , 799 , 515 , 799 , 540 , 687 , 540
527 , 858 , 639 , 858 , 639 , 884 , 527 , 884
79 , 1360 , 144 , 1362 , 143 , 1391 , 78 , 1389
79 , 1443 , 207 , 1443 , 207 , 1468 , 79 , 1468
79 , 859 , 319 , 859 , 319 , 885 , 79 , 885
79 , 595 , 367 , 595 , 367 , 623 , 79 , 623
911 , 857 , 1007 , 859 , 1007 , 885 , 911 , 883
79 , 938 , 143 , 939 , 143 , 964 , 79 , 963
0 , 74 , 143 , 74 , 143 , 100 , 0 , 100
0 , 101 , 239 , 101 , 239 , 126 , 0 , 127
79 , 1018 , 207 , 1019 , 207 , 1045 , 79 , 1044
895 , 515 , 1007 , 516 , 1007 , 541 , 895 , 540
735 , 1228 , 832 , 1233 , 831 , 1255 , 734 , 1249
79 , 990 , 255 , 990 , 255 , 1019 , 79 , 1019
543 , 1229 , 639 , 1230 , 639 , 1251 , 543 , 1250
543 , 1176 , 640 , 1178 , 639 , 1203 , 542 , 1201
79 , 1202 , 239 , 1202 , 239 , 1230 , 79 , 1230
527 , 700 , 639 , 700 , 639 , 723 , 527 , 723
911 , 938 , 1007 , 938 , 1007 , 963 , 911 , 963
79 , 911 , 128 , 913 , 127 , 940 , 78 , 939
79 , 1414 , 255 , 1415 , 255 , 1442 , 79 , 1441
79 , 1333 , 144 , 1336 , 143 , 1363 , 78 , 1359
719 , 1364 , 831 , 1363 , 831 , 1388 , 719 , 1390
543 , 808 , 639 , 808 , 639 , 831 , 543 , 831
911 , 700 , 1007 , 701 , 1007 , 723 , 911 , 722
527 , 1017 , 639 , 1017 , 639 , 1042 , 527 , 1042
910 , 1364 , 1007 , 1362 , 1008 , 1388 , 911 , 1390
911 , 1445 , 1007 , 1444 , 1007 , 1467 , 911 , 1468
79 , 1254 , 176 , 1256 , 175 , 1283 , 78 , 1281
910 , 1024 , 1007 , 1021 , 1008 , 1041 , 911 , 1043
911 , 1125 , 1007 , 1124 , 1007 , 1145 , 911 , 1146
911 , 1074 , 959 , 1075 , 959 , 1099 , 911 , 1099
927 , 1231 , 1007 , 1231 , 1007 , 1250 , 927 , 1250
527 , 1445 , 639 , 1444 , 639 , 1466 , 527 , 1468
0 , 231 , 287 , 231 , 287 , 257 , 0 , 258
911 , 649 , 959 , 650 , 959 , 674 , 911 , 673
735 , 780 , 831 , 780 , 831 , 803 , 735 , 803
927 , 810 , 1008 , 813 , 1007 , 831 , 926 , 829
527 , 1122 , 640 , 1126 , 639 , 1149 , 526 , 1146
79 , 1174 , 208 , 1177 , 207 , 1204 , 78 , 1201
687 , 542 , 799 , 541 , 799 , 564 , 687 , 565
79 , 1123 , 239 , 1125 , 239 , 1149 , 79 , 1147
927 , 1413 , 1008 , 1415 , 1007 , 1438 , 926 , 1436
910 , 1286 , 1007 , 1283 , 1008 , 1309 , 911 , 1312
927 , 1176 , 1008 , 1178 , 1007 , 1203 , 926 , 1200
735 , 1413 , 832 , 1416 , 831 , 1439 , 734 , 1437
511 , 650 , 815 , 648 , 815 , 674 , 511 , 675
670 , 436 , 735 , 434 , 736 , 464 , 671 , 465
79 , 330 , 415 , 335 , 415 , 361 , 79 , 357
527 , 1285 , 639 , 1284 , 639 , 1308 , 527 , 1309
559 , 781 , 639 , 781 , 639 , 803 , 559 , 803
79 , 750 , 207 , 751 , 207 , 782 , 79 , 781
719 , 939 , 831 , 940 , 831 , 964 , 719 , 963
879 , 435 , 959 , 435 , 959 , 464 , 879 , 464
511 , 1074 , 815 , 1074 , 815 , 1100 , 511 , 1100
735 , 814 , 831 , 812 , 831 , 831 , 735 , 833
735 , 1205 , 831 , 1203 , 831 , 1228 , 735 , 1230
703 , 1021 , 831 , 1019 , 831 , 1042 , 703 , 1043
943 , 783 , 1008 , 785 , 1007 , 804 , 942 , 801
79 , 1283 , 319 , 1282 , 319 , 1309 , 79 , 1311
79 , 833 , 175 , 835 , 175 , 861 , 79 , 860
79 , 383 , 335 , 385 , 335 , 414 , 79 , 412
543 , 753 , 640 , 756 , 639 , 779 , 542 , 775
527 , 1414 , 639 , 1414 , 639 , 1439 , 527 , 1438
687 , 487 , 799 , 489 , 799 , 514 , 687 , 512
703 , 703 , 831 , 700 , 831 , 722 , 703 , 725
79 , 485 , 287 , 486 , 287 , 515 , 79 , 514
927 , 990 , 1007 , 990 , 1007 , 1011 , 927 , 1012
559 , 1203 , 639 , 1204 , 639 , 1228 , 559 , 1227
927 , 753 , 1009 , 759 , 1007 , 779 , 925 , 773
719 , 858 , 815 , 858 , 815 , 884 , 719 , 885
719 , 1286 , 815 , 1284 , 815 , 1308 , 719 , 1310
542 , 990 , 639 , 988 , 640 , 1012 , 543 , 1014
895 , 541 , 1007 , 542 , 1007 , 565 , 895 , 564
79 , 543 , 287 , 545 , 287 , 570 , 79 , 569
718 , 994 , 831 , 987 , 832 , 1011 , 719 , 1017
943 , 1203 , 1008 , 1205 , 1007 , 1227 , 942 , 1225
63 , 282 , 479 , 282 , 479 , 308 , 63 , 308
703 , 1444 , 831 , 1444 , 831 , 1467 , 703 , 1467
703 , 1125 , 831 , 1124 , 831 , 1146 , 703 , 1147
895 , 486 , 1008 , 490 , 1007 , 515 , 894 , 511
956 , 1561 , 1007 , 1553 , 1010 , 1576 , 959 , 1583
0 , 178 , 32 , 180 , 31 , 207 , 0 , 206
79 , 780 , 239 , 779 , 239 , 805 , 79 , 806
79 , 700 , 239 , 701 , 239 , 724 , 79 , 724
79 , 515 , 271 , 514 , 271 , 541 , 79 , 542
0 , 4 , 255 , 2 , 255 , 30 , 0 , 31
79 , 178 , 335 , 179 , 335 , 206 , 79 , 206
687 , 515 , 799 , 515 , 799 , 540 , 687 , 540
527 , 858 , 639 , 858 , 639 , 884 , 527 , 884
79 , 1360 , 144 , 1362 , 143 , 1391 , 78 , 1389
79 , 1443 , 207 , 1443 , 207 , 1468 , 79 , 1468
79 , 859 , 319 , 859 , 319 , 885 , 79 , 885
79 , 595 , 367 , 595 , 367 , 623 , 79 , 623
911 , 857 , 1007 , 859 , 1007 , 885 , 911 , 883
79 , 938 , 143 , 939 , 143 , 964 , 79 , 963
0 , 74 , 143 , 74 , 143 , 100 , 0 , 100
0 , 101 , 239 , 101 , 239 , 126 , 0 , 127
79 , 1018 , 207 , 1019 , 207 , 1045 , 79 , 1044
895 , 515 , 1007 , 516 , 1007 , 541 , 895 , 540
735 , 1228 , 832 , 1233 , 831 , 1255 , 734 , 1249
79 , 990 , 255 , 990 , 255 , 1019 , 79 , 1019
543 , 1229 , 639 , 1230 , 639 , 1251 , 543 , 1250
543 , 1176 , 640 , 1178 , 639 , 1203 , 542 , 1201
79 , 1202 , 239 , 1202 , 239 , 1230 , 79 , 1230
527 , 700 , 639 , 700 , 639 , 723 , 527 , 723
911 , 938 , 1007 , 938 , 1007 , 963 , 911 , 963
79 , 911 , 128 , 913 , 127 , 940 , 78 , 939
79 , 1414 , 255 , 1415 , 255 , 1442 , 79 , 1441
79 , 1333 , 144 , 1336 , 143 , 1363 , 78 , 1359
719 , 1364 , 831 , 1363 , 831 , 1388 , 719 , 1390
543 , 808 , 639 , 808 , 639 , 831 , 543 , 831
911 , 700 , 1007 , 701 , 1007 , 723 , 911 , 722
527 , 1017 , 639 , 1017 , 639 , 1042 , 527 , 1042
910 , 1364 , 1007 , 1362 , 1008 , 1388 , 911 , 1390
911 , 1445 , 1007 , 1444 , 1007 , 1467 , 911 , 1468
79 , 1254 , 176 , 1256 , 175 , 1283 , 78 , 1281
910 , 1024 , 1007 , 1021 , 1008 , 1041 , 911 , 1043
911 , 1125 , 1007 , 1124 , 1007 , 1145 , 911 , 1146
911 , 1074 , 959 , 1075 , 959 , 1099 , 911 , 1099
927 , 1231 , 1007 , 1231 , 1007 , 1250 , 927 , 1250
527 , 1445 , 639 , 1444 , 639 , 1466 , 527 , 1468
0 , 231 , 287 , 231 , 287 , 257 , 0 , 258
911 , 649 , 959 , 650 , 959 , 674 , 911 , 673
735 , 780 , 831 , 780 , 831 , 803 , 735 , 803
927 , 810 , 1008 , 813 , 1007 , 831 , 926 , 829
527 , 1122 , 640 , 1126 , 639 , 1149 , 526 , 1146
79 , 1174 , 208 , 1177 , 207 , 1204 , 78 , 1201
687 , 542 , 799 , 541 , 799 , 564 , 687 , 565
79 , 1123 , 239 , 1125 , 239 , 1149 , 79 , 1147
927 , 1413 , 1008 , 1415 , 1007 , 1438 , 926 , 1436
910 , 1286 , 1007 , 1283 , 1008 , 1309 , 911 , 1312
927 , 1176 , 1008 , 1178 , 1007 , 1203 , 926 , 1200
735 , 1413 , 832 , 1416 , 831 , 1439 , 734 , 1437
511 , 650 , 815 , 648 , 815 , 674 , 511 , 675
670 , 436 , 735 , 434 , 736 , 464 , 671 , 465
79 , 330 , 415 , 335 , 415 , 361 , 79 , 357
527 , 1285 , 639 , 1284 , 639 , 1308 , 527 , 1309
559 , 781 , 639 , 781 , 639 , 803 , 559 , 803
79 , 750 , 207 , 751 , 207 , 782 , 79 , 781
719 , 939 , 831 , 940 , 831 , 964 , 719 , 963
879 , 435 , 959 , 435 , 959 , 464 , 879 , 464
511 , 1074 , 815 , 1074 , 815 , 1100 , 511 , 1100
735 , 814 , 831 , 812 , 831 , 831 , 735 , 833
735 , 1205 , 831 , 1203 , 831 , 1228 , 735 , 1230
703 , 1021 , 831 , 1019 , 831 , 1042 , 703 , 1043
943 , 783 , 1008 , 785 , 1007 , 804 , 942 , 801
79 , 1283 , 319 , 1282 , 319 , 1309 , 79 , 1311
79 , 833 , 175 , 835 , 175 , 861 , 79 , 860
79 , 383 , 335 , 385 , 335 , 414 , 79 , 412
543 , 753 , 640 , 756 , 639 , 779 , 542 , 775
527 , 1414 , 639 , 1414 , 639 , 1439 , 527 , 1438
687 , 487 , 799 , 489 , 799 , 514 , 687 , 512
703 , 703 , 831 , 700 , 831 , 722 , 703 , 725
79 , 485 , 287 , 486 , 287 , 515 , 79 , 514
927 , 990 , 1007 , 990 , 1007 , 1011 , 927 , 1012
559 , 1203 , 639 , 1204 , 639 , 1228 , 559 , 1227
927 , 753 , 1009 , 759 , 1007 , 779 , 925 , 773
719 , 858 , 815 , 858 , 815 , 884 , 719 , 885
719 , 1286 , 815 , 1284 , 815 , 1308 , 719 , 1310
542 , 990 , 639 , 988 , 640 , 1012 , 543 , 1014
895 , 541 , 1007 , 542 , 1007 , 565 , 895 , 564
79 , 543 , 287 , 545 , 287 , 570 , 79 , 569
718 , 994 , 831 , 987 , 832 , 1011 , 719 , 1017
943 , 1203 , 1008 , 1205 , 1007 , 1227 , 942 , 1225
63 , 282 , 479 , 282 , 479 , 308 , 63 , 308
703 , 1444 , 831 , 1444 , 831 , 1467 , 703 , 1467
703 , 1125 , 831 , 1124 , 831 , 1146 , 703 , 1147
895 , 486 , 1008 , 490 , 1007 , 515 , 894 , 511
956 , 1561 , 1007 , 1553 , 1010 , 1576 , 959 , 1583
0 , 178 , 32 , 180 , 31 , 207 , 0 , 206
79 , 780 , 239 , 779 , 239 , 805 , 79 , 806
79 , 700 , 239 , 701 , 239 , 724 , 79 , 724
79 , 515 , 271 , 514 , 271 , 541 , 79 , 542
0 , 4 , 255 , 2 , 255 , 30 , 0 , 31
79 , 178 , 335 , 179 , 335 , 206 , 79 , 206
687 , 515 , 799 , 515 , 799 , 540 , 687 , 540
527 , 858 , 639 , 858 , 639 , 884 , 527 , 884
79 , 1360 , 144 , 1362 , 143 , 1391 , 78 , 1389
79 , 1443 , 207 , 1443 , 207 , 1468 , 79 , 1468
79 , 859 , 319 , 859 , 319 , 885 , 79 , 885
79 , 595 , 367 , 595 , 367 , 623 , 79 , 623
911 , 857 , 1007 , 859 , 1007 , 885 , 911 , 883
79 , 938 , 143 , 939 , 143 , 964 , 79 , 963
0 , 74 , 143 , 74 , 143 , 100 , 0 , 100
0 , 101 , 239 , 101 , 239 , 126 , 0 , 127
79 , 1018 , 207 , 1019 , 207 , 1045 , 79 , 1044
895 , 515 , 1007 , 516 , 1007 , 541 , 895 , 540
735 , 1228 , 832 , 1233 , 831 , 1255 , 734 , 1249
79 , 990 , 255 , 990 , 255 , 1019 , 79 , 1019
543 , 1229 , 639 , 1230 , 639 , 1251 , 543 , 1250
543 , 1176 , 640 , 1178 , 639 , 1203 , 542 , 1201
79 , 1202 , 239 , 1202 , 239 , 1230 , 79 , 1230
527 , 700 , 639 , 700 , 639 , 723 , 527 , 723
911 , 938 , 1007 , 938 , 1007 , 963 , 911 , 963
79 , 911 , 128 , 913 , 127 , 940 , 78 , 939
79 , 1414 , 255 , 1415 , 255 , 1442 , 79 , 1441
79 , 1333 , 144 , 1336 , 143 , 1363 , 78 , 1359
719 , 1364 , 831 , 1363 , 831 , 1388 , 719 , 1390
543 , 808 , 639 , 808 , 639 , 831 , 543 , 831
911 , 700 , 1007 , 701 , 1007 , 723 , 911 , 722
527 , 1017 , 639 , 1017 , 639 , 1042 , 527 , 1042
910 , 1364 , 1007 , 1362 , 1008 , 1388 , 911 , 1390
911 , 1445 , 1007 , 1444 , 1007 , 1467 , 911 , 1468
79 , 1254 , 176 , 1256 , 175 , 1283 , 78 , 1281
910 , 1024 , 1007 , 1021 , 1008 , 1041 , 911 , 1043
911 , 1125 , 1007 , 1124 , 1007 , 1145 , 911 , 1146
911 , 1074 , 959 , 1075 , 959 , 1099 , 911 , 1099
927 , 1231 , 1007 , 1231 , 1007 , 1250 , 927 , 1250
527 , 1445 , 639 , 1444 , 639 , 1466 , 527 , 1468
0 , 231 , 287 , 231 , 287 , 257 , 0 , 258
911 , 649 , 959 , 650 , 959 , 674 , 911 , 673
735 , 780 , 831 , 780 , 831 , 803 , 735 , 803
927 , 810 , 1008 , 813 , 1007 , 831 , 926 , 829
527 , 1122 , 640 , 1126 , 639 , 1149 , 526 , 1146
79 , 1174 , 208 , 1177 , 207 , 1204 , 78 , 1201
687 , 542 , 799 , 541 , 799 , 564 , 687 , 565
79 , 1123 , 239 , 1125 , 239 , 1149 , 79 , 1147
927 , 1413 , 1008 , 1415 , 1007 , 1438 , 926 , 1436
910 , 1286 , 1007 , 1283 , 1008 , 1309 , 911 , 1312
927 , 1176 , 1008 , 1178 , 1007 , 1203 , 926 , 1200
735 , 1413 , 832 , 1416 , 831 , 1439 , 734 , 1437
511 , 650 , 815 , 648 , 815 , 674 , 511 , 675
670 , 436 , 735 , 434 , 736 , 464 , 671 , 465
79 , 330 , 415 , 335 , 415 , 361 , 79 , 357
527 , 1285 , 639 , 1284 , 639 , 1308 , 527 , 1309
559 , 781 , 639 , 781 , 639 , 803 , 559 , 803
79 , 750 , 207 , 751 , 207 , 782 , 79 , 781
719 , 939 , 831 , 940 , 831 , 964 , 719 , 963
879 , 435 , 959 , 435 , 959 , 464 , 879 , 464
511 , 1074 , 815 , 1074 , 815 , 1100 , 511 , 1100
735 , 814 , 831 , 812 , 831 , 831 , 735 , 833
735 , 1205 , 831 , 1203 , 831 , 1228 , 735 , 1230
703 , 1021 , 831 , 1019 , 831 , 1042 , 703 , 1043
943 , 783 , 1008 , 785 , 1007 , 804 , 942 , 801
79 , 1283 , 319 , 1282 , 319 , 1309 , 79 , 1311
79 , 833 , 175 , 835 , 175 , 861 , 79 , 860
79 , 383 , 335 , 385 , 335 , 414 , 79 , 412
543 , 753 , 640 , 756 , 639 , 779 , 542 , 775
527 , 1414 , 639 , 1414 , 639 , 1439 , 527 , 1438
687 , 487 , 799 , 489 , 799 , 514 , 687 , 512
703 , 703 , 831 , 700 , 831 , 722 , 703 , 725
79 , 485 , 287 , 486 , 287 , 515 , 79 , 514
927 , 990 , 1007 , 990 , 1007 , 1011 , 927 , 1012
559 , 1203 , 639 , 1204 , 639 , 1228 , 559 , 1227
927 , 753 , 1009 , 759 , 1007 , 779 , 925 , 773
719 , 858 , 815 , 858 , 815 , 884 , 719 , 885
719 , 1286 , 815 , 1284 , 815 , 1308 , 719 , 1310
542 , 990 , 639 , 988 , 640 , 1012 , 543 , 1014
895 , 541 , 1007 , 542 , 1007 , 565 , 895 , 564
79 , 543 , 287 , 545 , 287 , 570 , 79 , 569
718 , 994 , 831 , 987 , 832 , 1011 , 719 , 1017
943 , 1203 , 1008 , 1205 , 1007 , 1227 , 942 , 1225
63 , 282 , 479 , 282 , 479 , 308 , 63 , 308
703 , 1444 , 831 , 1444 , 831 , 1467 , 703 , 1467
703 , 1125 , 831 , 1124 , 831 , 1146 , 703 , 1147
895 , 486 , 1008 , 490 , 1007 , 515 , 894 , 511
956 , 1561 , 1007 , 1553 , 1010 , 1576 , 959 , 1583
0 , 178 , 32 , 180 , 31 , 207 , 0 , 206
79 , 780 , 239 , 779 , 239 , 805 , 79 , 806
79 , 700 , 239 , 701 , 239 , 724 , 79 , 724
79 , 515 , 271 , 514 , 271 , 541 , 79 , 542
0 , 4 , 255 , 2 , 255 , 30 , 0 , 31
79 , 178 , 335 , 179 , 335 , 206 , 79 , 206
687 , 515 , 799 , 515 , 799 , 540 , 687 , 540
527 , 858 , 639 , 858 , 639 , 884 , 527 , 884
79 , 1360 , 144 , 1362 , 143 , 1391 , 78 , 1389
79 , 1443 , 207 , 1443 , 207 , 1468 , 79 , 1468
79 , 859 , 319 , 859 , 319 , 885 , 79 , 885
79 , 595 , 367 , 595 , 367 , 623 , 79 , 623
911 , 857 , 1007 , 859 , 1007 , 885 , 911 , 883
79 , 938 , 143 , 939 , 143 , 964 , 79 , 963
0 , 74 , 143 , 74 , 143 , 100 , 0 , 100
0 , 101 , 239 , 101 , 239 , 126 , 0 , 127
79 , 1018 , 207 , 1019 , 207 , 1045 , 79 , 1044
895 , 515 , 1007 , 516 , 1007 , 541 , 895 , 540
735 , 1228 , 832 , 1233 , 831 , 1255 , 734 , 1249
79 , 990 , 255 , 990 , 255 , 1019 , 79 , 1019
543 , 1229 , 639 , 1230 , 639 , 1251 , 543 , 1250
543 , 1176 , 640 , 1178 , 639 , 1203 , 542 , 1201
79 , 1202 , 239 , 1202 , 239 , 1230 , 79 , 1230
527 , 700 , 639 , 700 , 639 , 723 , 527 , 723
911 , 938 , 1007 , 938 , 1007 , 963 , 911 , 963
79 , 911 , 128 , 913 , 127 , 940 , 78 , 939
79 , 1414 , 255 , 1415 , 255 , 1442 , 79 , 1441
79 , 1333 , 144 , 1336 , 143 , 1363 , 78 , 1359
719 , 1364 , 831 , 1363 , 831 , 1388 , 719 , 1390
543 , 808 , 639 , 808 , 639 , 831 , 543 , 831
911 , 700 , 1007 , 701 , 1007 , 723 , 911 , 722
527 , 1017 , 639 , 1017 , 639 , 1042 , 527 , 1042
910 , 1364 , 1007 , 1362 , 1008 , 1388 , 911 , 1390
911 , 1445 , 1007 , 1444 , 1007 , 1467 , 911 , 1468
79 , 1254 , 176 , 1256 , 175 , 1283 , 78 , 1281
910 , 1024 , 1007 , 1021 , 1008 , 1041 , 911 , 1043
911 , 1125 , 1007 , 1124 , 1007 , 1145 , 911 , 1146
911 , 1074 , 959 , 1075 , 959 , 1099 , 911 , 1099
927 , 1231 , 1007 , 1231 , 1007 , 1250 , 927 , 1250
527 , 1445 , 639 , 1444 , 639 , 1466 , 527 , 1468
0 , 231 , 287 , 231 , 287 , 257 , 0 , 258
911 , 649 , 959 , 650 , 959 , 674 , 911 , 673
735 , 780 , 831 , 780 , 831 , 803 , 735 , 803
927 , 810 , 1008 , 813 , 1007 , 831 , 926 , 829
527 , 1122 , 640 , 1126 , 639 , 1149 , 526 , 1146
79 , 1174 , 208 , 1177 , 207 , 1204 , 78 , 1201
687 , 542 , 799 , 541 , 799 , 564 , 687 , 565
79 , 1123 , 239 , 1125 , 239 , 1149 , 79 , 1147
927 , 1413 , 1008 , 1415 , 1007 , 1438 , 926 , 1436
910 , 1286 , 1007 , 1283 , 1008 , 1309 , 911 , 1312
927 , 1176 , 1008 , 1178 , 1007 , 1203 , 926 , 1200
735 , 1413 , 832 , 1416 , 831 , 1439 , 734 , 1437
511 , 650 , 815 , 648 , 815 , 674 , 511 , 675
670 , 436 , 735 , 434 , 736 , 464 , 671 , 465
79 , 330 , 415 , 335 , 415 , 361 , 79 , 357
527 , 1285 , 639 , 1284 , 639 , 1308 , 527 , 1309
559 , 781 , 639 , 781 , 639 , 803 , 559 , 803
79 , 750 , 207 , 751 , 207 , 782 , 79 , 781
719 , 939 , 831 , 940 , 831 , 964 , 719 , 963
879 , 435 , 959 , 435 , 959 , 464 , 879 , 464
511 , 1074 , 815 , 1074 , 815 , 1100 , 511 , 1100
735 , 814 , 831 , 812 , 831 , 831 , 735 , 833
735 , 1205 , 831 , 1203 , 831 , 1228 , 735 , 1230
703 , 1021 , 831 , 1019 , 831 , 1042 , 703 , 1043
943 , 783 , 1008 , 785 , 1007 , 804 , 942 , 801
79 , 1283 , 319 , 1282 , 319 , 1309 , 79 , 1311
79 , 833 , 175 , 835 , 175 , 861 , 79 , 860
79 , 383 , 335 , 385 , 335 , 414 , 79 , 412
543 , 753 , 640 , 756 , 639 , 779 , 542 , 775
527 , 1414 , 639 , 1414 , 639 , 1439 , 527 , 1438
687 , 487 , 799 , 489 , 799 , 514 , 687 , 512
703 , 703 , 831 , 700 , 831 , 722 , 703 , 725
79 , 485 , 287 , 486 , 287 , 515 , 79 , 514
927 , 990 , 1007 , 990 , 1007 , 1011 , 927 , 1012
559 , 1203 , 639 , 1204 , 639 , 1228 , 559 , 1227
927 , 753 , 1009 , 759 , 1007 , 779 , 925 , 773
719 , 858 , 815 , 858 , 815 , 884 , 719 , 885
719 , 1286 , 815 , 1284 , 815 , 1308 , 719 , 1310
542 , 990 , 639 , 988 , 640 , 1012 , 543 , 1014
895 , 541 , 1007 , 542 , 1007 , 565 , 895 , 564
79 , 543 , 287 , 545 , 287 , 570 , 79 , 569
718 , 994 , 831 , 987 , 832 , 1011 , 719 , 1017
943 , 1203 , 1008 , 1205 , 1007 , 1227 , 942 , 1225
63 , 282 , 479 , 282 , 479 , 308 , 63 , 308
703 , 1444 , 831 , 1444 , 831 , 1467 , 703 , 1467
703 , 1125 , 831 , 1124 , 831 , 1146 , 703 , 1147
895 , 486 , 1008 , 490 , 1007 , 515 , 894 , 511
956 , 1561 , 1007 , 1553 , 1010 , 1576 , 959 , 1583
